0,review
경주동궁원,식물 좋아하는 사람으로서 참을 수 없어 가게 됐습니다여름에 가면 더 덥고 시원한 냉방시설이 없어 여름에 가는 것은 비추천드립니다.식물원 안에 들어가면 3천원? 정도 주고 안내 책자를 살 수 있는데 책자를 사고 곳곳에 있는 도장을 다 찍으면 사은품을 줍니다. 소소한 재미이지요.식물원 내부가 넓고 관리가 잘 되어있어 한여름임에도 불구하고 벌레에 물린 적은 없습니다. 평소에 볼 수 있는 식물 뿐만 아니라 여러가지 식물과 독특한 식물이 있어 아이들이나 혼자 구경하기 좋습니다.
경주동궁원,", "
경주동궁원,", "
경주동궁원,내부 시설이 너무 덥지만특이한 식물들이 정말 많아서 좋았어요음악분수는 정해진 시간이 있어서 못보실 수도 있습니다 봄가을겨울 추천합니다 여름은 너무 힘들어요.....
경주문무대왕릉,가슴속이  시원해 지네요물고기 방생도 하고 있네요^^
경주문무대왕릉,"문무대왕님을 그디어 뵙습니다.대왕암은 자연 바위를 이용하여 만든 것으로 그 안은 동서남북으로 인공수로를 만들었다. 바닷물은 동쪽에서 들어와 서쪽으로 나가게 만들어 항상 잔잔하게 하였다. 수면 아래에는 길이 3.7m, 폭 2.06m의 남북으로 길게 놓인 넓적한 거북모양의 돌이 덮혀 있는데 이 안에 문무왕의 유골이 매장되어 있을 것이라 추측된다.『삼국사기』에 의하면 왕이 죽으면서 불교식 장례에 따라 화장하고 동해에 묻으면 용이 되어 동해로 침입하는 왜구를 막겠다는 유언을 남겼다고 한다. 그의 아들 신문왕은 동해 근처에 감은사를 세워 법당아래 동해를 향한 배수로를 만들어 용이 된 문무왕이 왕래할 수 있도록 설계하였다."
경주문무대왕릉,바다가 참 좋군요.
경주문무대왕릉,주변환경도 깨끗하고 상인분들도 친절합니다
경주문무대왕릉,바닷가라서 릉 주변에 갈매기가 많나요.
경주문무대왕릉,동해의 청룡이 된 아버지를 위해 아들이 만든 감은사와 이견대도 가보세요
경주문무대왕릉,일출보러 예전에 갔었는데 지금은 좀 달라졌겠네요.
경주문무대왕릉,바다보며 차안에서 있을수 있고 근처 카페에서 보기두 좋다
경주문무대왕릉,해변주변에  기도방 이라고 무허가 무당천막이 끝도없이  죽 늘어서 있어요.무척 불쾌한 장면입니다.바다를 바라보며 무속인 같은 사람이 징을 끊임 없이 치고  앉아 있습니다.지자체에서 나서서 환경정리를 정말 해야합니다.
경주문무대왕릉,AK HISTORY TV(방문영상)https://youtu.be/CTpqB-Ta01E#봉길대왕암해변#김춘추아들#김유신조카#삼한통일#해변앞암초#진짜로?#과학적증거는?#그냥믿어요#Real Life #Artificial Kernel#Arnold J. Kim#20.7.26
경주문무대왕릉,"내가 죽으면 화장하여동해에 장례하라.\u200b그러면 죽어서라도동해의 호국룡이 되어신라를 보호하리라!!!\u200b- 삼국통일의 위업을 완성한신라 30대 문무대왕 -역사적 장소이기도 하지만,경주여행을 가신다면일정잡아 꼭 들려도 좋은 곳입니다."
경주문무대왕릉,한 번 정도는 꼭 가 볼만 한 곳!그럼 두 번은...음~~~ 글쎄 ㅋㅋㅋㅋㅋ
경주문무대왕릉,무당들이 퍼져있고 갈매기 대신 까마귀가 있다.어쩌다 이렇게 변했는지...
경주문무대왕릉,"여기가 그 유명한 신문왕의 아버지 문무왕의 왕릉이 맞나?굿하는 무당&사람들, 생활한복 입고 기체조 하고있는 무리..근처 횟집에서는 아예 방생용 물고기를 팔고있다....너무 기괴한 풍경들이 문무대왕릉의 가치를 훼손시키고 있는 듯."
경주문무대왕릉,오다가다   얻어 걸려서 간곳 그래도   좋았네요
경주문무대왕릉,명절 연휴에 가서 주차는 복잡했지만 멍때리며 바다보고 앉아 좋은 시간이었습니다.
경주문무대왕릉,날씨가 별로이긴했지만 정말 기분 좋은곳이고 마음이 뻥 뚤리는 기분이였어요
경주문무대왕릉,"감은사지에서 얼마 안되는 거리지만, 버스 타셔야 합니다. 보행로를 안해놔서 자전거나 걸어서는 못가요. 그냥 이견대 가서 보는것도 좋습니다. 별거 없음. 참고로 감은사지가 훨씬 볼만함."
경주문무대왕릉,온통 까마귀밭입니다
경주문무대왕릉,신라 30대 국왕 문무왕릉
경주문무대왕릉,표시판 없음 그냥 지나칠것같음...그냥 해수욕장 분위기~
경주문무대왕릉,"바다도 너무 맑고, 문무대왕릉도 멋있는 곳!!"
경주문무대왕릉,해변이 좀 지저분 그 외 괜찮
경주문무대왕릉,문무대왕님과 담소를 나눘어요. 인생조언 감사드려요
경주문무대왕릉,역사적장소
경주문무대왕릉,아~ 저게 문무대왕릉이구나
경주문무대왕릉,따봉
경주문무대왕릉,일출명소 차박 드라이브코스
경주문무대왕릉,수중릉이라니...죽어서도 용이 되어 나라를 지키고 싶다?참신하네요.
경주문무대왕릉,굿당 좀 경주시에서 단속 좀 해라 진짜.... 문무왕님 노하실라..
경주문무대왕릉,삼국통일후 문무왕이 사후 용이되어 나라를 지키고자 유골을 묻은 대왕암
경주문무대왕릉,가볼수가 없어요  멀리서 봐야합니다
경주문무대왕릉,신비스러운곳
경주문무대왕릉,조용하고 한적하다 꼭 가야 할 곳이라면 애매한데 중간에 들릴 수 있다면 추천
경주문무대왕릉,리뷰가 별로라 가지말까 하다가 남편이 가보고 싶대서 들렸는데 생각보다 바다랑 날씨가 너무 좋아서 잘 보고 왔어요 그냥 잠시 들렸다가 가세요^__^힐링
경주문무대왕릉,주전에서부터 이어지는 동해안길 자주가는 코스
경주문무대왕릉,"날이 흐리고 비가 와서 아쉬웠지만 넓은 바다, 일출 보기에는 좋을 것 같다.주차가 무료인게 가장 큰 장점거쳐가는 관광지 정도로는 충분히 좋음"
경주문무대왕릉,경이로운 전경입니다.
경주문무대왕릉,몽돌이 많다
경주문무대왕릉,신입사원 연수.
경주문무대왕릉,그저 그런 곳.일부러 갈 정도 아님.
경주문무대왕릉,오래 전에 오고 재방문했는데 그대로네요. 세월이 흐르고 나이가 들어가니 대왕암만 바다 한가운데 있는 것도 새삼 신기하네요. 주변에 여전히 굿과 기도하는 분들도 있습니다.
경주문무대왕릉,"신라의 서른번 째 임금이었던 문무왕의 유골을 장사지낸 곳으로 알려진 곳. 문무왕은 유언으로 죽어서 동해의 용이 되어 외적으로부터 나라를 지키겠다고 남겼다. 국립경주박물관에서 멀지 않은 곳에 있는 능지탑지는 문무왕의 화장이 진행된 곳으로 추정되고 있다. 능지탑지에서 화장을 진행한 후 이곳 문무대왕릉에서 아마도 마지막 장례절차가 진행되었을 것이다. 계룡산과 더불어 우리나라에서 터가 제일 세기로 소문난 곳. 그래서 주변에 당집도 많고 기도를 올리는 모습도 심심찮게 볼 수 있다. 고수레를 기다리는 까마귀와 비둘기, 갈매기가 항시 기다리고 있는 곳.보통 문무대왕릉만 보고 떠나곤 하지만 남쪽 얕은 하구를 건너 만나게 되는 해변은 바람이 잔잔해서 산책하기 좋고 거대한 바위들 덕분에 특별한 사진을 남길수 있는 포인트 이기도 하다. 경주의 해변 중 가장 역사적이고 가장 시간의 흔적을 많이 담고 있는 곳. 신라의 삼국통일을 완수한 임금이지만, 그의 업적보다 동해의 용이 되었다는 전설 덕분에 숭상되고 있는 것을 생각해보면 삶과 죽음이라는 절대적 명제에 대해 생각해보게 된다."
경주문무대왕릉,ℹ 사적 제 158호. 신라 제 30대 문무왕의 수중릉.ℹ 해변에서 200m 떨어진 바다에 위치. 삼국을 통일한 왕으로 죽어서 호국용이 되겠다고 유언. 화장한 유골을 동해 큰 바위에 장사 지냈다고 한다.✌ 봉길리 해수욕장 옆에 위치. 해수욕장도 그닥 별로 인듯하고 왕릉 또한 바다 위에 돌 몇개 있는 수준.
경주문무대왕릉,방생물고기
경주문무대왕릉,한국사를 공부하며 꼭 가보고 싶었던 장소. 굿소리와 향 피우는 냄새 때문에 조용한 감상은 어렵지만 그럼에도 마음이 차오름을 느낄 수 있었습니다. 경주여행 중 잠깐 들리시는 걸 추천합니다.
경주문무대왕릉,동해용왕이되신 문무왕이 독도를 동해바다를 지켜주시기를 기도합니다이 뜨거운 삼복더위 속에서도 자갈해변에 발을벗고 들어가니 그시원한바람과 피도가 별세계로 데려다주네요ㅡ경주여행에서 꼭 들르시길!
경주문무대왕릉,저 멀리 보이는 문무대왕릉 주변에 방생고기 파는 집이랑 기도원 때문에 풍경을 해친다
경주문무대왕릉,나라를 지켜 주심에 감사하는 마음으로…
경주문무대왕릉,비때문에 해무가 잔뜩껴서 처음엔 안보였는데 조금 지나니 어느정도 밝아져서 볼수있었어요 안개덕분에 더 멋있었던ㅎ
경주문무대왕릉,1일 새해 일출보러  멀리서 갔는데 구름이 껴서 해도 못보고발길을 돌린곳  하~~ㅜㅜ  혹시 오늘 여기서 해뜨는거 못보신 분들 위로의 좋아요 눌러주세요ㅜ
경주문무대왕릉,자갈 모래가 쓸려나가서 아쉽지만 ..
경주문무대왕릉,바다 위 무덤은 가서 볼수도 없고 작은 해변은 장사하고 고사지내는 가게들과 갈매기만 많고 그닥이네요.
경주문무대왕릉,바다가 너무예쁨 주차비도없고 사람도없어서 더좋음
경주문무대왕릉,언제 가도 좋아요.
경주문무대왕릉,근처에 함께 갈만한 곳이 별로 없어요.
경주문무대왕릉,시원하고 좋아요~~ 문무왕 이야기도 너무 좋구요.
경주문무대왕릉,일출보러 가는 장소
경주문무대왕릉,문화재라서 힘들겠지만가까이 가서 내려 볼수 있는길과 전망대를 만들었으면..
경주문무대왕릉,좋네요
경주문무대왕릉,해안가 점유한 무질서한 시설들 정리와 전망대 시설 설치 등 해야할 일이 많은듯합니다.. 안타깝네요..
경주문무대왕릉,"기대 이상. 너무 예쁘고 아름다운 곳, 안들렀으면 후회할 뻔 했음 !"
경주문무대왕릉,여기가 맞나 싶을정도로 주변 주차장   시설관련  미흡함
경주문무대왕릉,예아
경주문무대왕릉,정말 웅장합니다 문무대왕님
경주문무대왕릉,꼭..꼭 가보세요
경주문무대왕릉,음.... 굿당이 너무 많아서...
경주문무대왕릉,릉 바로 정면은 무당?들이 많아서 의식 같은 걸 하는 소리가 여기저기서 들리니 좀 신경이 쓰입니다..
경주문무대왕릉,31번국도 지나가다가 볼 수 있뉸 죠은곳이에여~모두가아시눈 전설의 그 곳!! 이라구 해여 날씨죠을때가야보임!!! 차에서두 걸어두 구냥듀잘보여여 ㅋㅋ
경주문무대왕릉,"봉길리 앞바다에 육지로부터 200m쯤 떨어진 바위섬이 하나 있는데, 이곳이 바로 삼국통일을 이룩한 신라 제 30대 문무왕(재위661-681)의 수중릉이다. 둘레 200m의 바위섬에 동서와 남북으로 십자 모양의 물길을 깎은 다음, 가운데 작은 못처럼 파여서 항을 이루고 있으며, 이곳에 깊이 3.6m, 폭 2.85m, 두께 0.9m의 큰돌을 물속 2m 깊이에 놓아 그 밑에 유골을 모신 것으로 추측되고 있다. 단, 화장을 해서 재를 뿌렸느냐 유골을 직접 모셔 놓았느냐에 대해서는 아직 학자들간에 논란이 계속되고 있다."
경주문무대왕릉,신라시대의 웅장함을 느꼈습니다. 지나가면서 잠시 들리기에 좋을듯 합니다.
경주버드파크,"저는 새를 안좋아하지만... 아이들이 놀기에 좋습니다.먹이값도 이만하면 그럭저럭이고, 새들 반응이 2관은 확 달려드는데 1관은 약간의 인내심이 필요합니다. 근데 아이들은 1관 체험을 다시하고 싶어한걸보니 나쁘지 않았던 모양입니다. 다만 여름이라 너무 더웠습니다. 손 선풍기랑 얼음물 챙기세요."
경주버드파크,애교쟁이 앵무새도 있고 다른 친구들도 많아용 근데 관리도 엄청 잘 되어 있고 관리자 분들이 동물들에게 애정을 많이 주세요 엄청 넓어용 실내는 따뜻한 편이에여 외투는 두고 들어가도 되는 정도! ㅎㅎ
경주버드파크,여기서만 볼 수있는 특정한 뭐가 있다 이런건 없고 킬링타임으로 나쁘지 않은느낌이네요
경주버드파크,nice place
경주버드파크,주차 진짜 너무너무 별로지만 친절하게 안내해주시는 분들도 있어서 괜찮았어요성인 두명에서 갔는데 너무너무 재밌었어요. 평소 새를 좋아해서 더 좋았던것도 있었구새만 있는게 아니라 물과 대지에 사는 동물들도 있었고 곤충도 있었어요. 또 가고싶네요... 까마귀는 없었어요 ㅠㅠ
