0,cleaned_review,sentiment
경주문무대왕릉,문무대왕 님 디어 뵙습니다 대왕암 은 자연 바위 이용 하여 만든 안은 동서남북 인공 수로 만들었다 바닷물 은 동쪽 들어와 서쪽 나가게 만들어 항상 잔잔하게 하였다 수면 아래 에는 길이   폭   남북 길게 놓인 넓적한 거북 모양 돌이 덮혀 있는데 안 문무왕 유골 매장 되어 있을 이라 추측 된다 삼국사기 의하면 왕 죽으면서 불교 식 장례 화장 하고 동해 묻으면 용이 되어 동해 침입 하는 왜구 막겠다는 유언 남겼다고 한다 아들 신문왕 은 동해 근처 감은사 세워 법당 아래 동해 향 한 배수로 만들어 용이 된 문무왕 왕래 할 수 있도록 설계 하였다,긍정적
경주문무대왕릉,바다 참 좋군요,긍정적
경주문무대왕릉,주변 환경 도 깨끗하고 상인 분들 도 친절합니다,긍정적
경주문무대왕릉,바닷가 라서 릉 주변 갈매기 많나요,부정적
경주문무대왕릉,동해 청룡 된 아버지 위해 아들 만든 감은사 이견 대도 가보세요,긍정적
경주문무대왕릉,일출 보러 예전 갔었는데 지금 은 좀 달라졌겠네요,긍정적
경주문무대왕릉,바다 보며 차안 있을수 있고 근처 카페 보기 두 좋다,긍정적
경주문무대왕릉,해변 주변 기 도방 이라고 무허가 무당 천막 끝 도 없이 죽 늘어서 있어요 무척 불쾌한 장면 바다 바라보며 무속인 같은 사람 징 끊 임 없이 치고 앉아 지자체 나서서 환경 정리 정말 해야 합니다,부정적
경주문무대왕릉,   방문 영상    봉길 대왕암 해변 김춘추 아들 김유신 조카 삼한 통일 해변 앞 암초 진짜 과학 적 증거 는 그냥 믿어요       ,부정적
경주문무대왕릉,내 죽으면 화장 하여 동해 장례 하 라    죽 어서 라도 동해 호국룡 되어 신라 보호 하리 라    삼국통일 위업 완성 한 신라  대 문무대왕 역사 적 장소 이기도 하지만 경 주 여행 가신다면 일정 잡아 꼭 들려도 좋은 곳,긍정적
경주문무대왕릉,한 번 정도 는 꼭 볼 만 한 곳 두 번은 음 글쎄 ,부정적
경주문무대왕릉,무당 퍼져있고 갈매기 대신 까마귀 있다 어쩌다 이렇게 변했는지,부정적
경주문무대왕릉,유명한 신문왕 아버지 문무왕 왕릉 맞나 굿 하 는 무당 사람 생활 한복 입고 기 체조 하고있는 무리 근처 횟집 에서는 아예 방생 용 물고기 팔고 있다 너무 기괴한 풍경 문무대왕릉 가치 훼손 시키고 있는 듯,부정적
경주문무대왕릉,다가 다 얻어 걸려서 간곳 좋았네요,긍정적
경주문무대왕릉,명절 연휴 가서 주차 는 복잡했지만 멍 때리며 바다 보고 앉아 좋은 이었습니다,긍정적
경주문무대왕릉,날씨 별로 이긴 했지만 정말 기분 좋은 곳 이고 마음 뻥 뚤리 는 기분 였어요,긍정적
경주문무대왕릉,감은사지 안되는 거리 지만 버스 타셔야 합니다 보행 안 해 놔서 자전거 걸어서는 못 가요 그냥 이견 대 가서 보는것도 좋습니다 별거 없음 참고 감은사지 훨씬 볼 만 함,부정적
경주문무대왕릉,온통 까마귀 밭,부정적
경주문무대왕릉,신라  대 국왕 문무왕릉,긍정적
경주문무대왕릉,표시 판 없음 그냥 지나칠것 같음 그냥 해수욕장 분위기,부정적
경주문무대왕릉,바다 도 너무 맑고 문무대왕릉 도 멋있는 곳,긍정적
경주문무대왕릉,해변 좀 지 저 분 외 괜찮,긍정적
경주문무대왕릉,문무대왕 님 담소 나눘어 요 인생 조언 감사 드려요,긍정적
경주문무대왕릉,역사 적 장소,부정적
경주문무대왕릉,저 게 문무대왕릉 이구나,부정적
경주문무대왕릉,따 봉,부정적
경주문무대왕릉,일출명소 차박 드라이브 코스,긍정적
경주문무대왕릉,수중 릉 이라니 죽어서도 용이 되어 나라 지키고 싶다 참신하네요,긍정적
경주문무대왕릉,굿 당 좀 경주시 단속 좀 해 라 진짜 문무왕 님 노 하실라,긍정적
경주문무대왕릉,삼국통일 후 문무왕 사후 용이 되어 나라 지키고자 유골 묻은 대왕암,긍정적
경주문무대왕릉,가볼수가 없어요 멀리 서 야합니다,부정적
경주문무대왕릉,신비 스러운 곳,긍정적
경주문무대왕릉,조용하고 한적하다 꼭 가야 할 곳 라면 애매한데 중간 들릴 수 있다면 추천,긍정적
경주문무대왕릉,리뷰 별로 라 가지말까 하다가 남편 가보고 싶 대서 들렸는데 생각 보다 바다 랑 날씨 너무 좋아서 잘 보고 왔어요 그냥 잠시 들렸다가 가세 요  힐링,긍정적
경주문무대왕릉,주전 에서부터 이어지는 동해 안길 자주 가는 코스,긍정적
경주문무대왕릉,날 흐리고 비 와서 아쉬웠지만 넓은 바다 일출 보기 에는 좋을 주차 무료 인게 가장 큰 장점 거쳐가는 관광지 정도 로는 충분히 좋음,긍정적
경주문무대왕릉,경이 로운 전경,긍정적
경주문무대왕릉,몽돌 많다,부정적
경주문무대왕릉,신입사원 연수,긍정적
경주문무대왕릉,그런 곳 일부러 갈 정도 아님,부정적
경주문무대왕릉,오래 전 오고 재 방문 했는데 그대로 요 세월 흐르고 나이 들어가니 대왕암 만 바다 한가운데 있는 도 새삼 신기하네요 주변 굿 기도 하는 분 도,긍정적
경주문무대왕릉,신라 서른 번 째 임금 이었던 문무왕 유골 장사 지낸 곳 알려진 곳 문무왕 은 유언 죽어서 동해 용이 되어 외적 으로부터 나라 지키겠다고 남겼다 국립 경 주 박물관 멀지 않은 곳 있는 능지 탑 지는 문무왕 화장 진행 된 곳 추정 되고 있다 능지 탑지에서 화장 진행 한 후 곳 문무대왕릉 아마도 마지막 장례 절차 진행 되었을 계룡산 우리나라 터 제일 세기 소문난 곳 주변 당집 도 많고 기도 올리는 모습 도 심심찮 게 볼 수 있다 고수레 기다리는 까마귀 비둘기 갈매기 항시 기다리고 있는 곳 보통 문무대왕릉 만 보고 떠나곤 하지만 남쪽 얕은 하구를 건너 만나게 되는 해변 은 바람 잔잔해서 산책 하기 좋고 거대한 바위 덕분 특별한 사진 남길수 있는 포인트 이기도 하다 경주 해변 중 가장 역사 적 이고 가장 흔적 많이 담고 있는 곳 신라 삼국통일 완수 한 임금 이지만 업적 보다 동해 용이 되었다는 전설 덕분 숭상 되고 있는 생각 해보면 삶 죽음 이라는 절대 적 명제 대해 생각 해보게 된다,긍정적
경주문무대왕릉, 사적 제  호 신라 제  대 문무왕 수중 릉  해변   떨어진 바다 위치 삼국 통일 한 왕 죽어서 호국 용이 되겠다고 유언 화장 한 유골 동해 큰 바위 장사 지냈다고 한다 봉 길리 해수욕장 옆 위치 해수욕장 도 그닥 별로 인듯 하고 왕릉 바다 위 돌 몇개 있는 수준,부정적
경주문무대왕릉,방생 물고기,부정적
경주문무대왕릉,한국사 공부 하며 꼭 가보고 싶었던 장소 굿 소리 향 피우는 냄새 때문 조용한 감상 은 어렵지만 그럼에도 마음 차오름을 느낄 수 있었습니다 경주 여행 중 잠깐 들리시는 걸 추천 합니다,긍정적
경주문무대왕릉,동해 용왕 되신 문무왕 독도 동해 바다 지켜주 시기 기도 합니다이 뜨거운 삼복 더위 속 에서도 자갈 해변 발 벗고 들어가니 시원 한 바람 피도 별세계 데려다주네요  경 주 여행 꼭 들르시길,긍정적
경주문무대왕릉,저 멀리 보이는 문무대왕릉 주변 방생 고기 파는 집 이랑 기도 원 때문 풍경 해친다,긍정적
경주문무대왕릉,나라 지켜 주심 감사하는 마음,긍정적
경주문무대왕릉,비 때문 해무 잔뜩 껴서 처음 엔 안 보였는데 조금 지나니 정도 밝아져서 볼수있었어요 안개 덕분 더 멋있었던 ,긍정적
경주문무대왕릉,일 새해 일출 보러 멀리 서 갔는데 구름 껴서 해도 못 보고 발길 돌린 곳 하  혹시 오늘 서 해 뜨는거 못 보신 분들 위로 좋아요 눌러주세요 ,긍정적
경주문무대왕릉,자갈 모래 쓸려 나가서 아쉽지만,부정적
경주문무대왕릉,바다 위 무덤 은 가서 볼 수도 없고 작은 해변 은 장사 하고 고사 지내는 가게 갈매기 만 많고 닥 이네 요,부정적
경주문무대왕릉,바다 너무 예쁨 주 차비 도 없고 사람 도 없어서 더 좋음,긍정적
경주문무대왕릉,가도 좋아요,부정적
경주문무대왕릉,근처 함께 갈만 한 곳 별로 없어요,긍정적
경주문무대왕릉,시원하고 좋아요 문무왕 이야기 도 너무 좋구요,긍정적
경주문무대왕릉,일출 보러 가는 장소,긍정적
경주문무대왕릉,문화재 라서 힘들겠지만 가까이 가서 내려 볼수 있는 길 전망대 만들었으면,긍정적
경주문무대왕릉,좋네요,부정적
경주문무대왕릉,해안가 점유 한 무질서 한 시설 정리 전망대 시설 설치 해야 할 일이 많은듯 합니다 안타깝네요,부정적
경주문무대왕릉,기대 너무 예쁘고 아름다운 곳 안 들렀으면 후회 할 뻔 했음,긍정적
경주문무대왕릉,맞나 싶을 정도 주변 주차장 시설 관련 미흡함,부정적
경주문무대왕릉,예아,긍정적
경주문무대왕릉,정말 웅장 합니다 문무대왕 님,긍정적
경주문무대왕릉,꼭꼭 가보세요,긍정적
경주문무대왕릉,음 굿 당 너무 많아서,긍정적
경주문무대왕릉,릉 정면 은 무당 많아서 의식 같은 걸 하는 소리 여기저기 서 들리니 좀 신경 쓰입니다,부정적
경주문무대왕릉, 번국 도 지나가다가 볼 수 있뉸 죠 은곳 에여 아시 눈 전설 곳 이라구 해 날씨 죠 가야 보임 차 서두 걸어두 냥 듀 잘 보여여 ,긍정적
경주문무대왕릉,봉 길리 앞바다 육지   쯤 떨어진 바위 섬 하나 있는데 곳 삼국통일 룩 한 신라 제  대 문무왕 재위  수중릉 둘레   바위 섬 동서 남북 십자 모양 물길 깎은 가운데 작은 못 처럼 파 여서 항 이루고 있으며 곳 깊이   폭   두께   큰 돌 물속   깊이 놓아 밑 유골 모신 추측 되고 있다 단 화장 해서 재 뿌렸느냐 유골 직접 모셔 놓았느냐에 대해 서는 아직 학자 간 논란 계속 되고 있다,부정적
경주문무대왕릉,신라시대 웅장 함 느꼈습니다 지나가면서 잠시 들리기에 좋을듯 합니다,긍정적
경주버드파크,저 는 새 안 좋아하지만 놀기에 좋습니다 먹이 값 도 이만 하면 그럭저럭 이고 새 반응  관 은 확 달려드는데  관 은 인내심 필요합니다 근데 은  관 체험 다시 하고 싶어 한 걸 보니 나쁘지 않았던 모양 여름 이라 너무 더웠습니다 손 선풍기 랑 얼음 물 챙기세요,긍정적
경주버드파크,애교 쟁이 앵무새 도 있고 친구 도 많아용 근데 관리 도 엄청 잘 되어 있고 관리자 분 동물 애정 많이 주세요 엄청 넓어용 실내 는 따뜻한 편이 에여 외투 는 두고 들어가도 되는 정도 ,긍정적
경주버드파크,서 만 볼 수 있는 특정한 뭐 있다 이런건 없고 킬링타임 나쁘지 않은 느낌이네요,긍정적
경주버드파크,주차 진짜 너무 너무 별로 지만 친절하게 안내 해주시는 분 도 있어서 괜찮았어요 성인 두 명 갔는데 너무 너무 재밌었어요 평소 새 좋아해서 더 좋았던것도 있었구 새 만 있는게 아니라 물 대지 사는 동물 도 있었고 곤충 도 있었어요 가고싶네요 까마귀 는 없었어요 ,부정적
경주버드파크,즐겁게 다녀왔습니다 사람 에게도 뜨거운 날씨 야외 있는 시베리아 허 스키 두 마리 마음 걸려 댓글 남기고 갑니다  눈썰매 끄는 뙤약볕 두는 건 좀 아니지 않나요  조치 부탁 드립니 다그 외 동물 은 잘 즐겼고 재미있게 즐기다 왔습니다,긍정적
경주버드파크,새 힐링 했어요,긍정적
경주버드파크, 개월 아들 너무 좋아했어요,긍정적
경주버드파크,입장료 낸거 뽕 엄청 뽑은 같네요 조류 특유 냄새 날 수 있어서 새 냄새 싫어하는 사람 에게는 별로 일 수 애초 새 싫어하는 사람 은 안 가겠지만 요,부정적
경주버드파크,물고기 어항 청소 전혀 안 되어 있고 큰 물고기 너무 작은 어항 들어있음 새 아닌 동물 은 너무 작은 철창 갇혀있고 움직임 없음 별 점 높은지 모르겠음 동물 사랑 한다면 가지 말,부정적
경주버드파크,볼 게 많다 특히 앵무새 내 손 머리 앉아있을 땐 즐거웠다 너무 덥다 진짜 덥다,부정적
경주버드파크,휴,부정적
경주버드파크,새 한테 먹이 주기 체험 처음 이었고 새 손 앉는 느낌 그렇게 간질간질 기분 좋은 느낌 인 걸 처음 알아서 정말 좋았습니다 힐링 힐링 수조 란 수조 죄다 너무 너무 너무 이끼 많이 꼈어요 아가 오리 노 는 곳도 요 여우 원숭이 는 청소 안 되어서 냄새 너무 심했구요 암컷 사슴 은 아파 보였습니다 관리 좀 더 신경 써주시면 좋겠습니다,긍정적
경주버드파크,엄청 예쁘게 잘 해 둠,긍정적
경주버드파크,관리 잘 안 돼 있는 부분 있고 입장료 정가 퀄리티 비해 비쌈,부정적
경주버드파크,첫 번째 앵무새 체험 관 남자 직원 분 정말 친절 하세요 멍충 앵무새 도 알려주시고 안녕하세요 하는 앵무새 도 신기하고 짧은 정신 없이 보고 나왔어요 흰 공작 도 멋짐,긍정적
경주버드파크,관리 용품 그냥 길 방치 되어있고 염소 쪽 위험해 보임 동물 이름 은 있지만 빈 케이 지 있음 동물 상태 좋아 보이진 않음 밥 좀주세요 물이 랑 버드 파크 인데 버드 종류 적음,부정적
경주버드파크,사진 하나로 설명 됨,긍정적
경주버드파크,실내 더웠어요  직원 분들 친절해요 앵무새 체험 너무 즐거워 했어요 원 가격 주고 들어가기는 아깝고 쿠팡 이나 온라인 티켓 구매 하는게 좋아요,긍정적
경주버드파크,애 좋아하고 새 밥 주기 좋은 곳,긍정적
경주버드파크,애 데리 고 가기 딱이에요 다양한 앵무새 눈앞 볼 수 있어서 너무 좋았어요,긍정적
경주버드파크,현금 꼭 챙겨가세요 새 가까이 볼 수 있고 평온할 같지만 새 참 역 동 적 움직였던 곳,긍정적
